Churn,customer_tenure,customer_is_SeniorCitizen,customer_has_Dependents,customer_has_Partner,account_Charges_Total,account_Charges_Daily,account_Charges_Monthly,account_is_PaperlessBilling,account_Payment_electronic_check,account_Payment_credit_card_(automatic),account_Payment_bank_transfer_(automatic),account_Contract_month-to-month,account_Contract_one_year,account_Contract_two_year,internet_Service_fiber_optic,internet_Service_dsl,internet_Service_no,internet_has_OnlineSecurity,internet_has_TechSupport,num_servicos_contratados
0,5,0,0,0,352.65,2.145,64.35,1,1,0,0,1,0,0,0,1,0,1,1,6
1,1,0,0,1,69.4,2.3133333333333335,69.4,1,0,0,0,1,0,0,1,0,0,0,0,3
0,19,0,1,1,434.8,0.8283333333333334,24.85,1,0,0,0,1,0,0,0,1,0,0,0,2
1,7,0,0,0,552.95,2.503333333333333,75.1,1,0,0,1,1,0,0,1,0,0,0,0,4
0,16,0,1,1,1195.75,2.441666666666667,73.25,0,0,0,1,1,0,0,1,0,0,0,0,3
0,10,0,1,1,660.05,2.1966666666666668,65.9,1,0,0,0,0,1,0,0,1,0,0,0,6
0,72,0,0,0,4265.0,1.9916666666666667,59.75,0,0,0,1,0,0,1,0,1,0,1,0,5
0,51,1,0,0,4905.75,3.1333333333333333,94.0,1,0,0,1,0,1,0,1,0,0,0,0,6
0,67,1,0,0,7839.85,3.8699999999999997,116.1,1,0,1,0,0,0,1,1,0,0,1,1,10
0,25,1,0,1,1813.1,2.31,69.3,1,1,0,0,1,0,0,1,0,0,0,0,3
0,45,0,1,1,3541.1,2.71,81.3,0,0,0,0,1,0,0,0,1,0,1,1,8
0,1,0,0,0,19.3,0.6433333333333333,19.3,0,0,1,0,1,0,0,0,0,1,0,0,1
1,30,0,0,0,2555.9,2.8383333333333334,85.15,0,1,0,0,1,0,0,1,0,0,0,1,4
0,11,0,1,1,1020.2,3.02,90.6,0,1,0,0,1,0,0,1,0,0,0,0,4
0,20,0,0,1,1683.7,2.7,81.0,1,0,0,0,1,0,0,1,0,0,0,1,5
0,70,0,0,1,8244.3,3.81,114.3,0,0,1,0,0,0,1,1,0,0,1,1,9
1,38,0,0,0,2354.8,2.0766666666666667,62.3,1,0,0,0,0,1,0,0,1,0,0,1,6
1,1,1,0,1,24.8,0.8266666666666667,24.8,1,1,0,0,1,0,0,0,1,0,0,0,2
1,3,0,0,0,293.65,3.29,98.7,1,1,0,0,1,0,0,1,0,0,0,1,7
0,64,0,1,1,6721.6,3.48,104.4,1,0,0,1,0,1,0,1,0,0,1,1,8
0,65,0,0,0,1218.65,0.6516666666666667,19.55,1,0,1,0,0,0,1,0,0,1,0,0,2
1,9,0,0,0,889.9,3.158333333333333,94.75,1,1,0,0,1,0,0,1,0,0,0,0,6
0,60,0,0,0,4039.5,2.158333333333333,64.75,0,1,0,0,0,1,0,0,1,0,1,1,6
0,35,0,0,0,705.45,0.715,21.45,0,0,0,1,0,0,1,0,0,1,0,0,1
0,11,0,0,0,383.55,1.1566666666666667,34.7,0,0,0,0,1,0,0,0,1,0,0,0,3
1,33,0,1,1,740.3,0.8166666666666667,24.5,1,0,0,0,0,0,1,0,0,1,0,0,3
0,36,0,0,0,3003.55,2.8616666666666664,85.85,0,0,0,1,0,1,0,0,1,0,1,1,8
0,3,0,0,0,244.45,2.9949999999999997,89.85,1,0,0,0,1,0,0,1,0,0,0,1,6
0,31,0,0,0,3109.9,3.315,99.45,0,0,0,1,0,0,1,1,0,0,0,1,6
0,27,0,0,0,460.25,0.6466666666666666,19.4,1,0,1,0,1,0,0,0,0,1,0,0,2
1,40,1,0,0,3233.85,2.64,79.2,1,0,1,0,1,0,0,1,0,0,1,0,5
1,3,0,1,1,134.5,1.4766666666666666,44.3,0,0,0,0,1,0,0,0,1,0,0,0,2
0,52,0,0,0,1982.1,1.3033333333333335,39.1,0,0,0,0,0,0,1,0,1,0,1,1,4
0,21,0,1,0,1747.2,2.6783333333333332,80.35,0,1,0,0,1,0,0,1,0,0,1,0,4
0,24,0,0,1,1559.45,2.21,66.3,0,0,0,0,1,0,0,0,1,0,1,0,6
0,67,0,0,1,5798.3,2.9466666666666668,88.4,1,0,0,1,0,1,0,1,0,0,0,0,6
0,10,0,0,0,568.2,1.8166666666666667,54.5,1,0,1,0,1,0,0,0,1,0,1,0,5
0,8,0,0,0,553.4,2.356666666666667,70.7,0,0,0,1,1,0,0,1,0,0,0,0,2
0,6,0,0,0,110.15,0.6316666666666666,18.95,0,0,0,0,1,0,0,0,0,1,0,0,1
1,21,0,0,0,2119.5,3.2449999999999997,97.35,1,1,0,0,1,0,0,1,0,0,0,0,6
0,65,0,1,1,1292.6,0.6633333333333333,19.9,0,0,0,0,0,0,1,0,0,1,0,0,1
0,72,0,1,1,6130.85,2.816666666666667,84.5,1,0,1,0,0,0,1,1,0,0,0,0,5
0,66,0,1,0,5930.05,3.0316666666666667,90.95,1,0,1,0,0,0,1,1,0,0,1,1,7
0,66,0,0,1,6075.9,3.0566666666666666,91.7,0,0,0,1,0,0,1,0,1,0,1,1,9
0,47,0,0,0,4889.3,3.4366666666666665,103.1,1,1,0,0,0,1,0,1,0,0,0,0,8
0,4,0,0,0,83.75,0.69,20.7,1,0,1,0,1,0,0,0,0,1,0,0,2
0,21,0,1,0,397.0,0.6533333333333334,19.6,0,0,0,0,0,0,1,0,0,1,0,0,1
0,25,0,0,1,1797.75,2.4866666666666664,74.6,1,1,0,0,1,0,0,1,0,0,0,0,4
1,24,0,0,0,2282.55,3.018333333333333,90.55,1,0,1,0,1,0,0,1,0,0,0,0,6
0,72,0,1,1,1859.2,0.83,24.9,0,0,0,0,0,0,1,0,0,1,0,0,2
0,36,0,0,0,3565.65,3.1599999999999997,94.8,1,0,1,0,1,0,0,1,0,0,0,0,6
0,49,0,1,1,1838.15,1.3066666666666669,39.2,1,1,0,0,1,0,0,0,1,0,1,0,4
1,1,0,0,0,19.6,0.6533333333333334,19.6,1,0,0,0,1,0,0,0,0,1,0,0,2
0,18,0,1,1,1611.15,2.775,83.25,0,1,0,0,1,0,0,0,1,0,1,1,7
0,15,0,1,1,1151.55,2.503333333333333,75.1,0,0,0,0,1,0,0,1,0,0,1,0,3
1,8,0,0,1,632.95,2.5,75.0,0,1,0,0,1,0,0,1,0,0,1,0,3
0,8,0,0,1,659.45,2.855,85.65,1,0,0,1,1,0,0,1,0,0,0,0,5
0,54,1,0,0,3529.95,2.175,65.25,0,0,0,1,0,1,0,0,1,0,0,1,5
0,42,0,0,1,2386.85,1.87,56.1,0,0,1,0,0,1,0,0,1,0,1,0,4
0,13,0,1,1,332.5,0.8333333333333334,25.0,1,0,0,1,0,0,1,0,0,1,0,0,3
0,66,0,0,0,1683.6,0.8383333333333333,25.15,1,0,1,0,0,0,1,0,0,1,0,0,3
0,63,0,0,1,4965.1,2.7066666666666666,81.2,1,0,1,0,0,1,0,1,0,0,0,1,5
0,71,0,0,0,5708.2,2.6866666666666665,80.6,0,0,0,1,0,0,1,0,1,0,1,1,8
0,15,0,0,1,330.8,0.6816666666666666,20.45,0,0,1,0,1,0,0,0,0,1,0,0,1
1,1,1,0,0,69.95,2.3316666666666666,69.95,1,1,0,0,1,0,0,1,0,0,0,0,3
0,10,0,0,0,222.65,0.7066666666666667,21.2,1,1,0,0,1,0,0,0,0,1,0,0,2
0,2,0,0,0,39.8,0.67,20.1,0,0,0,0,1,0,0,0,0,1,0,0,1
0,15,0,0,0,369.1,0.8350000000000001,25.05,0,0,0,1,0,0,1,0,0,1,0,0,2
0,53,0,0,1,5835.5,3.683333333333333,110.5,0,1,0,0,0,1,0,1,0,0,1,1,8
1,14,0,0,0,712.75,1.6916666666666667,50.75,1,1,0,0,1,0,0,0,1,0,0,0,5
0,35,0,1,1,708.8,0.6549999999999999,19.65,0,0,0,0,0,1,0,0,0,1,0,0,1
1,15,1,0,0,1217.25,2.6733333333333333,80.2,1,1,0,0,1,0,0,1,0,0,0,0,5
0,43,1,0,0,3838.75,3.0083333333333333,90.25,1,1,0,0,1,0,0,1,0,0,0,0,6
0,72,0,1,1,8425.15,3.85,115.5,1,1,0,0,0,0,1,1,0,0,1,1,10
0,55,1,0,0,6382.55,3.8833333333333333,116.5,1,1,0,0,1,0,0,1,0,0,1,1,10
0,66,1,0,1,4738.85,2.3616666666666664,70.85,1,0,0,1,0,1,0,0,1,0,0,0,7
1,23,1,0,0,2293.6,3.158333333333333,94.75,1,1,0,0,1,0,0,1,0,0,0,0,6
0,40,0,0,1,2379.1,1.8866666666666667,56.6,0,0,1,0,1,0,0,0,1,0,0,0,4
1,42,0,0,1,4138.05,3.315,99.45,1,1,0,0,1,0,0,1,0,0,0,1,8
1,15,1,0,0,1147.45,2.51,75.3,1,0,1,0,1,0,0,1,0,0,0,0,4
0,22,0,0,0,422.5,0.6533333333333334,19.6,0,0,0,0,0,1,0,0,0,1,0,0,1
0,56,1,0,1,4275.75,2.5616666666666665,76.85,1,0,0,1,1,0,0,1,0,0,0,1,5
0,72,1,0,0,7748.75,3.58,107.4,1,0,0,1,0,0,1,1,0,0,1,1,9
0,62,0,1,1,1424.6,0.8083333333333333,24.25,1,0,0,1,0,0,1,0,0,1,0,0,3
0,71,1,0,1,8016.6,3.835,115.05,1,0,0,1,0,0,1,1,0,0,1,1,10
0,39,0,1,1,2341.5,1.995,59.85,1,0,0,0,1,0,0,0,1,0,0,0,5
0,50,0,0,1,5231.3,3.4650000000000003,103.95,1,1,0,0,0,1,0,1,0,0,1,0,8
0,55,0,0,0,4589.85,2.808333333333333,84.25,1,0,1,0,0,1,0,1,0,0,1,0,6
1,40,0,0,1,1716.45,1.4116666666666666,42.35,1,1,0,0,0,1,0,0,1,0,1,0,5
0,6,0,0,0,487.05,2.975,89.25,1,1,0,0,1,0,0,1,0,0,0,1,6
0,72,0,1,1,4888.2,2.2916666666666665,68.75,0,0,1,0,0,0,1,0,1,0,1,0,6
0,69,0,0,1,4055.5,2.0083333333333333,60.25,0,0,0,1,0,0,1,0,1,0,1,1,6
0,1,0,0,0,71.1,2.3699999999999997,71.1,0,0,0,0,1,0,0,1,0,0,0,0,2
0,63,1,0,1,6991.9,3.6166666666666667,108.5,0,0,1,0,0,0,1,1,0,0,1,0,8
1,1,0,0,0,71.35,2.378333333333333,71.35,1,0,0,0,1,0,0,1,0,0,0,0,3
0,66,0,0,0,1699.15,0.8483333333333333,25.45,0,0,0,1,0,1,0,0,0,1,0,0,2
0,63,0,1,1,1245.6,0.6516666666666667,19.55,0,0,0,0,0,0,1,0,0,1,0,0,1
0,12,0,1,1,306.05,0.705,21.15,1,1,0,0,1,0,0,0,0,1,0,0,2
0,62,0,0,1,2345.55,1.2866666666666666,38.6,1,0,1,0,0,0,1,0,1,0,1,1,5
0,1,0,0,0,20.2,0.6733333333333333,20.2,0,0,0,0,1,0,0,0,0,1,0,0,1
0,10,0,1,1,563.5,2.006666666666667,60.2,0,0,0,0,1,0,0,0,1,0,0,0,4
0,49,1,0,0,4060.9,2.7116666666666664,81.35,0,0,1,0,0,0,1,0,1,0,1,1,8
0,22,0,1,0,1031.4,1.6483333333333334,49.45,1,0,1,0,0,1,0,0,1,0,0,0,5
0,62,0,1,1,3425.35,1.825,54.75,0,0,1,0,0,1,0,0,1,0,1,0,4
1,1,1,0,0,70.55,2.3516666666666666,70.55,1,1,0,0,1,0,0,1,0,0,0,0,3
1,6,0,0,1,146.3,0.65,19.5,0,0,0,1,1,0,0,0,0,1,0,0,1
0,54,1,0,0,4931.8,3.0016666666666665,90.05,1,1,0,0,1,0,0,1,0,0,0,0,6
1,1,0,0,0,79.65,2.6550000000000002,79.65,1,1,0,0,1,0,0,1,0,0,0,0,4
1,9,1,0,0,762.5,2.815,84.45,1,1,0,0,1,0,0,1,0,0,0,0,5
0,33,1,1,0,3465.05,3.5116666666666663,105.35,1,0,0,1,1,0,0,1,0,0,0,0,8
0,64,0,0,0,5632.55,2.885,86.55,0,0,1,0,0,0,1,0,1,0,0,1,8
1,1,1,0,0,69.65,2.3216666666666668,69.65,1,1,0,0,1,0,0,1,0,0,0,0,3
1,27,1,0,0,2287.25,2.841666666666667,85.25,1,1,0,0,1,0,0,1,0,0,0,0,5
1,16,0,0,0,1483.25,3.1416666666666666,94.25,1,1,0,0,1,0,0,1,0,0,1,0,6
0,1,0,1,0,49.85,1.6616666666666666,49.85,1,1,0,0,1,0,0,0,1,0,0,0,4
0,65,1,0,0,6496.15,3.3033333333333332,99.1,1,0,0,1,1,0,0,1,0,0,0,0,7
0,71,1,0,0,7181.25,3.3216666666666668,99.65,1,0,1,0,0,1,0,1,0,0,1,1,8
1,10,0,0,0,799.65,2.4916666666666667,74.75,1,1,0,0,1,0,0,1,0,0,0,0,4
1,13,0,0,0,446.1,1.1700000000000002,35.1,1,1,0,0,1,0,0,0,1,0,0,0,3
0,24,0,1,1,490.65,0.7033333333333334,21.1,1,0,1,0,0,0,1,0,0,1,0,0,2
0,67,0,1,1,2545.7,1.1900000000000002,35.7,0,0,1,0,0,0,1,0,1,0,1,1,3
0,14,0,0,0,419.7,1.0366666666666666,31.1,1,0,0,0,1,0,0,0,1,0,0,0,3
0,24,1,0,1,828.2,1.1416666666666666,34.25,0,0,0,0,1,0,0,0,1,0,0,1,3
0,70,0,0,0,7737.55,3.705,111.15,1,0,0,0,0,0,1,1,0,0,1,0,9
1,1,0,0,0,20.3,0.6766666666666666,20.3,1,0,0,0,1,0,0,0,0,1,0,0,2
0,9,1,0,1,183.15,0.6616666666666667,19.85,0,0,1,0,0,1,0,0,0,1,0,0,1
0,10,0,0,0,225.85,0.65,19.5,0,0,0,0,0,1,0,0,0,1,0,0,1
1,65,0,0,1,5769.6,2.9916666666666667,89.75,0,1,0,0,0,1,0,1,0,0,1,0,6
1,1,1,0,0,45.1,1.5033333333333334,45.1,0,1,0,0,1,0,0,0,1,0,0,0,2
0,30,0,0,0,2427.1,2.643333333333333,79.3,1,0,1,0,0,1,0,0,1,0,1,0,8
0,13,0,1,0,659.35,1.4666666666666666,44.0,0,0,0,0,1,0,0,0,1,0,0,0,2
1,4,0,0,0,265.35,2.478333333333333,74.35,1,1,0,0,1,0,0,1,0,0,0,0,4
0,11,0,0,0,211.95,0.6666666666666666,20.0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,62,0,0,1,6891.4,3.7983333333333333,113.95,0,0,0,0,0,0,1,1,0,0,1,1,9
1,2,0,0,0,181.1,2.6733333333333333,80.2,1,1,0,0,1,0,0,1,0,0,0,0,4
0,9,0,0,0,811.65,3.135,94.05,1,1,0,0,1,0,0,1,0,0,0,0,6
0,71,1,0,0,7413.55,3.4683333333333333,104.05,0,0,0,1,0,0,1,1,0,0,0,0,6
0,58,0,0,1,5681.1,3.3449999999999998,100.35,0,0,1,0,0,1,0,1,0,0,0,0,6
0,72,0,0,0,1777.6,0.825,24.75,0,0,0,1,0,0,1,0,0,1,0,0,2
0,10,0,0,0,428.7,1.5083333333333333,45.25,0,0,0,0,1,0,0,0,1,0,0,0,2
0,19,0,0,0,1093.4,1.8733333333333335,56.2,1,1,0,0,1,0,0,0,1,0,0,0,4
0,59,0,1,1,4541.9,2.558333333333333,76.75,0,0,1,0,0,1,0,0,1,0,0,1,7
0,54,0,0,0,3883.3,2.33,69.9,1,0,0,0,1,0,0,0,1,0,1,1,7
1,4,1,0,0,396.1,3.1816666666666666,95.45,1,1,0,0,1,0,0,1,0,0,0,0,6
0,42,0,0,1,1108.2,0.8416666666666667,25.25,0,1,0,0,0,0,1,0,0,1,0,0,2
0,48,0,1,1,5443.65,3.7266666666666666,111.8,0,0,1,0,0,0,1,1,0,0,1,1,9
0,43,0,1,0,2737.05,2.131666666666667,63.95,1,1,0,0,1,0,0,0,1,0,1,0,6
0,68,0,1,1,6132.7,2.9616666666666664,88.85,1,0,1,0,0,0,1,0,1,0,1,1,10
0,12,0,0,0,1001.2,2.6599999999999997,79.8,1,1,0,0,1,0,0,1,0,0,1,0,5
0,38,0,0,1,2193.2,2.0,60.0,1,0,0,1,0,0,1,0,1,0,1,1,7
0,14,1,0,1,1013.35,2.503333333333333,75.1,1,1,0,0,1,0,0,1,0,0,0,0,4
0,72,0,0,1,7565.35,3.5433333333333334,106.3,1,0,0,1,0,0,1,1,0,0,0,0,8
0,11,0,1,1,565.35,1.6849999999999998,50.55,0,1,0,0,1,0,0,0,1,0,1,0,4
0,17,0,0,0,946.95,1.87,56.1,0,0,0,0,0,1,0,0,1,0,1,0,4
0,10,0,0,0,449.3,1.3566666666666667,40.7,0,0,0,1,1,0,0,0,1,0,1,0,4
1,4,0,0,0,305.55,2.4066666666666667,72.2,1,0,0,1,1,0,0,1,0,0,0,0,4
1,39,1,0,1,4284.8,3.521666666666667,105.65,1,1,0,0,1,0,0,1,0,0,0,0,8
1,23,1,0,0,2483.5,3.546666666666667,106.4,1,1,0,0,1,0,0,1,0,0,0,0,8
0,9,0,1,1,906.85,3.3833333333333333,101.5,1,1,0,0,1,0,0,1,0,0,0,1,7
0,4,0,1,1,284.9,2.3183333333333334,69.55,1,0,0,0,1,0,0,1,0,0,0,0,3
0,36,0,1,1,3684.95,3.4833333333333334,104.5,1,0,1,0,1,0,0,1,0,0,1,0,8
0,6,0,0,0,255.6,1.6416666666666666,49.25,1,0,0,0,0,1,0,0,1,0,0,1,5
0,72,0,0,1,6065.3,2.83,84.9,1,0,0,1,0,0,1,0,1,0,1,1,9
1,7,0,0,0,604.7,2.6550000000000002,79.65,1,0,0,0,1,0,0,1,0,0,1,0,5
0,56,0,1,1,1090.1,0.6683333333333333,20.05,0,0,0,0,0,0,1,0,0,1,0,0,1
0,6,0,0,0,514.6,2.865,85.95,1,0,0,0,1,0,0,1,0,0,0,0,5
0,49,1,0,0,5166.2,3.433333333333333,103.0,0,0,0,1,0,1,0,1,0,0,1,1,8
0,15,0,0,0,311.6,0.6583333333333333,19.75,0,0,0,0,1,0,0,0,0,1,0,0,1
0,23,0,1,1,451.55,0.6549999999999999,19.65,1,0,0,0,0,0,1,0,0,1,0,0,2
0,54,0,0,0,4299.95,2.6866666666666665,80.6,0,1,0,0,0,0,1,0,1,0,1,1,7
0,71,0,0,1,5924.4,2.728333333333333,81.85,0,0,0,1,0,0,1,0,1,0,1,1,7
0,34,0,0,0,1734.2,1.66,49.8,1,1,0,0,1,0,0,0,1,0,0,0,4
0,42,0,1,1,1014.25,0.765,22.95,0,1,0,0,0,0,1,0,0,1,0,0,2
0,8,0,1,1,125.0,0.6533333333333334,19.6,0,0,1,0,0,0,1,0,0,1,0,0,1
0,39,0,0,0,2730.85,2.4383333333333335,73.15,1,0,1,0,1,0,0,1,0,0,0,0,4
1,1,0,0,0,93.85,3.128333333333333,93.85,1,1,0,0,1,0,0,1,0,0,0,0,6
0,2,0,0,0,51.6,0.6616666666666667,19.85,0,0,0,0,1,0,0,0,0,1,0,0,1
0,50,1,0,0,5347.95,3.56,106.8,1,1,0,0,0,1,0,1,0,0,0,1,8
0,72,0,0,1,6869.7,3.256666666666667,97.7,1,0,1,0,0,0,1,1,0,0,0,0,7
1,24,0,0,1,1747.85,2.5133333333333336,75.4,1,0,1,0,1,0,0,1,0,0,0,0,4
0,11,0,0,0,425.1,1.1883333333333332,35.65,1,1,0,0,1,0,0,0,1,0,0,1,4
0,7,0,0,0,458.1,2.228333333333333,66.85,1,1,0,0,1,0,0,0,1,0,0,0,5
0,7,0,0,0,701.3,3.1366666666666663,94.1,1,1,0,0,1,0,0,1,0,0,0,0,6
0,59,0,1,1,1286.0,0.6866666666666668,20.6,0,0,0,0,0,0,1,0,0,1,0,0,1
0,66,0,1,1,3708.4,1.8916666666666666,56.75,1,0,1,0,0,0,1,0,1,0,0,0,6
0,72,0,1,1,1679.25,0.7916666666666666,23.75,0,0,0,1,0,0,1,0,0,1,0,0,2
0,33,1,0,1,3055.5,3.118333333333333,93.55,1,1,0,0,0,1,0,1,0,0,1,1,7
1,66,1,0,1,5265.1,2.685,80.55,1,0,0,1,0,0,1,0,1,0,0,0,8
0,3,0,0,0,82.15,1.0133333333333332,30.4,0,1,0,0,1,0,0,0,1,0,0,1,2
1,11,0,0,0,1105.4,3.2616666666666663,97.85,1,0,0,1,1,0,0,1,0,0,0,0,7
0,69,1,0,1,3952.65,1.885,56.55,0,0,1,0,0,0,1,0,1,0,1,0,5
0,24,0,1,1,452.55,0.6566666666666666,19.7,0,0,0,0,0,0,1,0,0,1,0,0,1
0,31,0,0,0,689.35,0.6966666666666667,20.9,0,0,1,0,0,0,1,0,0,1,0,0,1
0,70,0,0,1,6859.05,3.1599999999999997,94.8,1,0,1,0,0,0,1,0,1,0,1,1,10
1,46,0,0,0,4154.8,3.1233333333333335,93.7,1,1,0,0,1,0,0,1,0,0,1,0,7
0,1,0,0,0,44.55,1.4849999999999999,44.55,1,0,1,0,1,0,0,0,1,0,0,0,3
0,68,0,1,1,4109.0,2.01,60.3,0,0,1,0,0,0,1,0,1,0,0,1,6
1,28,0,0,0,2625.55,2.9983333333333335,89.95,1,1,0,0,1,0,0,1,0,0,0,0,6
1,12,0,0,0,593.75,1.675,50.25,0,0,0,1,1,0,0,0,1,0,0,1,3
1,2,0,0,0,159.45,2.691666666666667,80.75,0,1,0,0,1,0,0,1,0,0,0,0,3
0,62,0,1,1,4487.3,2.3800000000000003,71.4,0,0,1,0,0,1,0,0,1,0,1,1,6
1,6,0,0,1,438.0,2.5166666666666666,75.5,1,1,0,0,1,0,0,1,0,0,0,0,4
0,4,0,0,1,79.05,0.6833333333333333,20.5,0,0,0,1,0,1,0,0,0,1,0,0,1
0,53,0,0,0,4921.2,3.0266666666666664,90.8,0,1,0,0,1,0,0,1,0,0,1,0,6
0,32,1,0,0,2897.95,3.0316666666666667,90.95,0,1,0,0,1,0,0,1,0,0,0,0,4
0,41,0,0,0,2075.1,1.7116666666666667,51.35,1,1,0,0,0,1,0,0,1,0,0,0,5
0,52,0,0,0,1022.95,0.6883333333333332,20.65,0,0,0,0,0,1,0,0,0,1,0,0,1
0,24,0,1,1,533.5,0.6633333333333333,19.9,0,0,0,0,0,1,0,0,0,1,0,0,1
0,72,0,1,1,6688.95,3.1083333333333334,93.25,1,0,0,1,0,0,1,0,1,0,1,1,10
0,14,0,1,1,1137.05,2.6816666666666666,80.45,0,0,1,0,1,0,0,0,1,0,0,1,7
1,67,0,0,0,7804.15,3.945,118.35,1,0,0,1,0,1,0,1,0,0,1,1,10
0,21,0,0,1,1714.95,2.6966666666666668,80.9,0,0,0,0,0,1,0,0,1,0,1,1,7
0,71,0,0,1,6126.1,2.7733333333333334,83.2,0,1,0,0,0,0,1,0,1,0,1,1,8
0,25,0,1,1,1404.65,2.0116666666666667,60.35,0,1,0,0,1,0,0,0,1,0,0,0,4
0,1,0,0,0,20.25,0.675,20.25,0,0,0,0,1,0,0,0,0,1,0,0,1
0,23,0,0,0,470.6,0.6766666666666666,20.3,1,0,0,1,1,0,0,0,0,1,0,0,2
0,72,1,1,1,4732.35,2.1599999999999997,64.8,1,0,0,1,0,0,1,0,1,0,1,1,8
0,12,0,1,1,571.15,1.6400000000000001,49.2,1,1,0,0,1,0,0,0,1,0,1,0,4
1,22,0,0,0,903.6,1.4583333333333333,43.75,1,0,0,1,0,1,0,0,1,0,0,0,5
0,70,0,0,1,5498.2,2.5766666666666667,77.3,0,0,1,0,0,0,1,0,1,0,1,1,7
0,72,0,1,1,8306.05,3.8183333333333334,114.55,0,0,0,1,0,0,1,1,0,0,1,1,9
0,70,0,0,1,2006.95,0.8666666666666667,26.0,1,0,0,1,0,0,1,0,0,1,0,0,3
0,16,0,0,0,916.15,1.8283333333333334,54.85,0,0,0,0,0,0,1,0,1,0,1,1,6
0,22,0,0,1,1706.45,2.6666666666666665,80.0,1,0,1,0,1,0,0,1,0,0,0,0,4
0,5,0,1,1,434.5,3.0116666666666663,90.35,1,0,0,0,1,0,0,1,0,0,1,0,6
0,69,0,1,1,7493.05,3.625,108.75,1,0,0,1,0,1,0,1,0,0,0,1,9
0,42,0,1,1,833.55,0.6666666666666666,20.0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,42,0,1,1,4303.65,3.3466666666666667,100.4,1,1,0,0,0,0,1,1,0,0,0,1,7
0,5,0,0,0,266.95,1.8583333333333334,55.75,1,0,0,0,1,0,0,0,1,0,1,1,5
0,72,0,0,1,6058.95,2.8800000000000003,86.4,1,0,0,1,0,0,1,0,1,0,1,1,9
0,39,0,1,0,1004.35,0.8333333333333334,25.0,0,0,0,0,0,0,1,0,0,1,0,0,2
0,21,0,0,0,1258.35,2.0083333333333333,60.25,1,1,0,0,0,1,0,0,1,0,1,1,6
0,35,0,0,1,2130.45,2.033333333333333,61.0,0,0,0,0,1,0,0,0,1,0,1,0,5
0,35,0,1,1,2490.15,2.305,69.15,1,0,1,0,0,0,1,0,1,0,1,1,8
0,12,1,0,0,828.05,2.4433333333333334,73.3,1,0,1,0,1,0,0,1,0,0,0,0,4
0,27,0,0,0,1652.95,1.8900000000000001,56.7,1,0,0,0,1,0,0,0,1,0,1,0,5
0,72,0,1,1,1738.9,0.8333333333333334,25.0,0,0,0,1,0,0,1,0,0,1,0,0,2
0,58,0,0,1,2540.1,1.5116666666666667,45.35,1,1,0,0,0,1,0,0,1,0,1,0,5
1,10,1,0,0,793.55,2.6416666666666666,79.25,1,1,0,0,1,0,0,1,0,0,0,0,4
0,64,0,0,1,5692.65,2.981666666666667,89.45,0,0,0,1,0,1,0,1,0,0,1,0,6
0,71,0,1,1,1500.95,0.6833333333333333,20.5,0,0,0,1,0,0,1,0,0,1,0,0,1
0,10,0,0,0,498.25,1.7066666666666668,51.2,0,1,0,0,1,0,0,0,1,0,0,0,3
1,4,0,0,0,196.95,1.51,45.3,1,0,0,0,1,0,0,0,1,0,0,0,3
0,71,0,0,0,5552.5,2.635,79.05,1,0,1,0,0,1,0,1,0,0,0,0,5
0,66,0,1,1,3996.8,1.9916666666666667,59.75,1,1,0,0,0,0,1,0,1,0,1,0,5
0,69,0,0,0,1399.35,0.6649999999999999,19.95,0,0,1,0,0,0,1,0,0,1,0,0,1
0,43,0,0,0,1110.05,0.8816666666666666,26.45,0,0,0,1,0,0,1,0,0,1,0,0,2
0,72,0,0,1,1871.85,0.8283333333333334,24.85,0,0,1,0,0,0,1,0,0,1,0,0,2
0,61,0,0,0,1336.35,0.6483333333333333,19.45,0,0,0,1,0,1,0,0,0,1,0,0,1
0,7,0,0,0,322.5,1.4883333333333333,44.65,1,0,0,1,1,0,0,0,1,0,0,0,3
0,70,0,0,1,2692.75,1.305,39.15,1,0,1,0,0,0,1,0,1,0,1,1,5
0,5,1,0,0,392.5,2.8233333333333333,84.7,1,1,0,0,1,0,0,1,0,0,0,0,5
1,16,1,0,0,1581.2,3.2133333333333334,96.4,1,1,0,0,1,0,0,1,0,0,0,0,6
0,17,0,0,0,385.55,0.7033333333333334,21.1,0,0,1,0,1,0,0,0,0,1,0,0,1
0,51,0,1,1,997.75,0.6466666666666666,19.4,0,0,0,0,0,1,0,0,0,1,0,0,1
0,5,1,0,0,287.85,1.9966666666666666,59.9,0,0,1,0,1,0,0,0,1,0,1,1,5
1,14,0,0,1,941.0,2.1566666666666667,64.7,1,0,0,1,1,0,0,0,1,0,1,0,6
1,3,1,0,0,237.75,2.566666666666667,77.0,1,1,0,0,1,0,0,1,0,0,0,0,4
0,64,0,1,1,3399.85,1.7950000000000002,53.85,1,0,0,1,0,1,0,0,1,0,0,0,5
0,7,0,1,1,246.6,1.155,34.65,0,0,0,0,1,0,0,0,1,0,1,1,3
1,1,0,0,0,25.2,0.84,25.2,0,0,0,0,1,0,0,0,1,0,0,0,1
0,60,1,0,1,6925.9,3.868333333333333,116.05,1,0,0,1,0,0,1,1,0,0,1,1,10
